Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	tree_length
360	-2422.606	-2499.723	77.11721	0.0480922	0.111556	0.112621	0.0641603	0.0838903	0.0279685	0.00066713	0.0143179	0.0177008	0.0202934	0.0935083	0.0100558	0.0341573	0.0280807	0.0805729	0.0766462	0.0563065	0.165162	0.0594284	0.0756788	0.116992	0.0407387	0.0844032	0.190291	0.0380146	0.0905234	0.0887249	0.0107739	0.16582	0.0399526	0.0694337	0.0418069	0.0319497	0.152084	0.00953512	0.0828895	0.0505309	0.0352559	0.116603	0.10258	0.139095	0.175868	0.208753	0.0252355	0.0385234	0.0217842	0.0376085	0.0334133	0.0746648	0.119135	0.120554	0.0776121	0.157932	0.119717	0.0354029	0.375342	0.620079	0.861484	1.16079	1.6127	2.66424	0.7085477	0.0116585	0.0270436	0.0273017	0.0155538	0.0203367	0.00678013	0.000161726	0.00347096	0.00429104	0.00491953	0.0226683	0.00243772	0.00828043	0.00680734	0.0195325	0.0185806	0.0136498	0.0400387	0.0144067	0.0183461	0.0283613	0.00987589	0.0204611	0.0461304	0.00921553	0.0219447	0.0215087	0.00261181	0.0401981	0.00968532	0.0168321	0.0101349	0.00774526	0.0368682	0.00231151	0.0200941	0.0122497	0.00854674	0.0282668	0.0248675	0.0337195	0.0426339	0.0506059	0.00611759	0.00933886	0.00528093	0.00911706	0.00810006	0.0181003	0.0288807	0.0292247	0.0188148	0.0382859	0.0290218	0.00858238	4.125064
396	-2427.9	-2504.632	76.73135	0.0165319	0.126601	0.0889634	0.0729682	0.0661545	0.0385681	0.00484515	0.0193542	0.0249517	0.0380619	0.194491	0.00900273	0.0398641	0.0381254	0.128726	0.0957387	0.0671436	0.0815017	0.0779931	0.0641119	0.0830916	0.0379759	0.0179501	0.180588	0.126569	0.0713504	0.0635102	0.0326725	0.240671	0.0618374	0.0566508	0.0523628	0.0718212	0.148162	0.0694383	0.0551999	0.0458744	0.0435329	0.0718623	0.0590893	0.0973519	0.158311	0.200901	0.0399199	0.0922355	0.0807105	0.071571	0.0321877	0.12738	0.125119	0.0951938	0.0081414	0.0936586	0.184334	0.103053	0.424396	0.65836	0.877736	1.13929	1.51893	2.35629	0.6197336	0.0037624	0.0288125	0.0202467	0.0166064	0.0150557	0.00877748	0.00110268	0.00440471	0.00567862	0.00866229	0.044263	0.00204888	0.00907245	0.00867674	0.0292959	0.0217886	0.0152808	0.0185485	0.01775	0.0145909	0.0189103	0.00864272	0.00408517	0.0410991	0.0288052	0.0162382	0.0144539	0.00743574	0.054773	0.0140732	0.0128928	0.0119169	0.0163454	0.0337193	0.0158031	0.0125626	0.0104403	0.00990741	0.0163547	0.0134478	0.0221558	0.0360291	0.0457219	0.00908515	0.0209914	0.0183684	0.0162884	0.00732541	0.0289896	0.0284752	0.0216646	0.00185285	0.0213152	0.0419515	0.0234532	4.393977
432	-2435.277	-2510.838	75.56148	0.0568919	0.191548	0.122269	0.0643966	0.0634189	0.065769	0.0740767	0.0343883	0.0191281	0.0685901	0.115723	0.0273968	0.0558771	0.0580388	0.10277	0.0732777	0.0407426	0.124624	0.099704	0.0522401	0.0875328	0.0344235	0.036362	0.170643	0.15197	0.0893945	0.0634401	0.0112922	0.138955	0.152467	0.144538	0.0522366	0.044544	0.117703	0.0708592	0.0327258	0.0400428	0.0200047	0.0167668	0.0791367	0.1811	0.0823144	0.314555	0.0127665	0.162956	0.104608	0.0109665	0.0629147	0.0594817	0.121736	0.086635	0.0347345	0.290532	0.251138	0.0951914	0.322117	0.575516	0.841671	1.18811	1.73757	3.10446	0.8191207	0.0115223	0.0387942	0.0247632	0.0130423	0.0128442	0.0133202	0.0150028	0.00696466	0.00387401	0.0138916	0.0234375	0.00554867	0.0113168	0.0117546	0.020814	0.0148409	0.0082516	0.02524	0.0201931	0.0105802	0.017728	0.0069718	0.00736439	0.0345603	0.0307785	0.0181051	0.0128485	0.00228701	0.0281425	0.0308792	0.0292733	0.0105795	0.0090215	0.0238384	0.0143511	0.00662796	0.00810987	0.00405155	0.00339579	0.0160276	0.0366781	0.0166711	0.0637068	0.0025856	0.0330035	0.0211862	0.00222105	0.0127421	0.0120468	0.0246552	0.0175462	0.00703479	0.0588415	0.0508631	0.0192791	4.937537
468	-2426.052	-2502.41	76.35837	0.000432759	0.132208	0.135981	0.0548651	0.09945	0.0181501	0.0232391	0.00280285	0.0230044	0.0357244	0.1044	0.0142879	0.0226877	0.0111832	0.0584695	0.100765	0.0570255	0.0869681	0.0199448	0.0779481	0.074505	0.0213648	0.0769823	0.221612	0.062444	0.0838864	0.0919234	0.0124838	0.120782	0.112026	0.0863537	0.0091205	0.0515881	0.201591	0.0584694	0.077762	0.012927	0.0702963	0.139403	0.0935506	0.140072	0.115503	0.245684	0.0749386	0.0795265	0.104742	0.00357666	0.114189	0.0674945	0.0522652	0.0644806	0.0867875	0.164439	0.226417	0.149738	0.289597	0.546406	0.828151	1.20751	1.83014	3.45308	0.8960742	9.72828e-05	0.0297198	0.030568	0.0123335	0.0223561	0.00408009	0.00522409	0.000630072	0.00517131	0.00803073	0.0234688	0.00321187	0.00510011	0.00251394	0.0131438	0.0226517	0.0128192	0.0195502	0.00448354	0.0175225	0.0167485	0.00480275	0.0173054	0.0498177	0.0140372	0.0188574	0.0206641	0.00280632	0.0271514	0.0251832	0.019412	0.00205026	0.0115968	0.0453171	0.0131437	0.0174806	0.00290594	0.0158024	0.0313372	0.0210299	0.0314877	0.0259647	0.0552289	0.016846	0.0178773	0.0235457	0.000804021	0.0256693	0.0151725	0.0117491	0.014495	0.0195095	0.0369655	0.0508978	0.0336605	4.448462
504	-2434.205	-2510.739	76.53418	0.0487973	0.0665197	0.15524	0.0452991	0.0549998	0.0179614	0.00918342	0.00683556	0.0173083	0.0289776	0.120597	0.0423197	0.0135552	0.0182374	0.0826372	0.088746	0.0606382	0.166088	0.0263196	0.132183	0.0474666	0.022265	0.0206033	0.265178	0.0852178	0.0811376	0.0600653	0.016609	0.163871	0.0553184	0.141838	0.0599075	0.00675412	0.0952071	0.0333914	0.086011	0.0211988	0.0210206	0.0679089	0.0976249	0.196962	0.153515	0.121925	0.16934	0.130977	0.0263331	0.0226383	0.135627	0.0843247	0.0362969	0.137872	0.152663	0.147552	0.158195	0.073275	0.326734	0.579524	0.843495	1.18554	1.72555	3.06059	0.8088314	0.011094	0.0151231	0.0352937	0.0102987	0.0125041	0.0040835	0.00208784	0.00155405	0.00393502	0.00658801	0.0274175	0.00962132	0.00308176	0.00414625	0.0187874	0.0201763	0.013786	0.0377598	0.00598372	0.0300515	0.0107914	0.00506192	0.00468414	0.0602878	0.0193741	0.0184465	0.0136558	0.00377603	0.0372559	0.0125766	0.0322467	0.0136199	0.00153554	0.0216452	0.00759148	0.0195545	0.00481952	0.00477901	0.015439	0.0221949	0.044779	0.0349014	0.0277194	0.0384992	0.0297775	0.00598679	0.00514678	0.0308345	0.0191711	0.00825204	0.0313449	0.0347077	0.0335458	0.0359654	0.016659	4.398535
540	-2431.133	-2508.838	77.70487	0.0207239	0.115219	0.089983	0.0613585	0.0210041	0.00144008	0.0211814	0.0149768	0.00514772	0.00138769	0.0562509	0.00671047	0.0288848	0.0363612	0.0975594	0.0600475	0.0472708	0.133771	0.0744508	0.051728	0.106188	0.0317034	0.050653	0.141209	0.0551523	0.100369	0.0452976	0.0190104	0.127279	0.126529	0.0982307	0.0540925	0.00106594	0.103903	0.00920608	0.0114914	0.0376584	0.0135612	0.0729189	0.0649231	0.112876	0.131476	0.117753	0.0566179	0.131303	0.0416656	0.0740296	0.0701837	0.0703956	0.0221235	0.0503135	0.0822107	0.269786	0.117704	0.0604846	0.253581	0.512137	0.811585	1.23216	1.9526	3.94352	0.9921035	0.00571723	0.0317861	0.0248241	0.0169273	0.00579451	0.000397283	0.00584343	0.00413174	0.00142013	0.000382831	0.0155183	0.00185126	0.00796862	0.0100312	0.0269143	0.0165657	0.0130409	0.036904	0.0205392	0.0142705	0.0292946	0.0087462	0.0139739	0.0389562	0.0152152	0.0276893	0.0124965	0.00524451	0.0351132	0.0349063	0.0270995	0.0149228	0.000294066	0.0286643	0.00253973	0.0031702	0.010389	0.0037412	0.0201166	0.0179107	0.0311399	0.0362709	0.0324852	0.0156195	0.0362233	0.0114945	0.020423	0.019362	0.0194204	0.00610334	0.0138803	0.0226799	0.0744274	0.0324716	0.0166862	3.624821
576	-2429.054	-2505.866	76.81202	0.0637393	0.187294	0.0516349	0.075814	0.0796261	0.00712827	0.00553087	0.0177751	0.00119744	0.00629206	0.145387	0.0203602	0.0199121	0.0516184	0.0817986	0.0805863	0.0717753	0.130259	0.0337207	0.0739948	0.0801669	0.0210043	0.0291759	0.143606	0.066442	0.0935012	0.0819237	0.0128197	0.156178	0.252192	0.251108	0.0229329	0.196731	0.0219239	0.0931837	0.122697	0.0266025	0.205716	0.0352273	0.112511	0.0397283	0.0290285	0.0910338	0.100598	0.0564028	0.0822556	0.154974	0.160848	0.0891567	0.106158	0.0191141	0.0324381	0.0196794	0.068511	0.0142497	0.372641	0.617899	0.860538	1.16206	1.61839	2.68355	0.7137698	0.0148394	0.0436047	0.0120214	0.0176506	0.0185381	0.00165957	0.00128767	0.0041383	0.000278781	0.00146488	0.0338482	0.00474015	0.00463583	0.0120175	0.0190439	0.0187617	0.0167103	0.0303261	0.00785068	0.0172271	0.018664	0.00489012	0.00679259	0.0334336	0.0154687	0.0217684	0.019073	0.00298461	0.0363604	0.058714	0.0584615	0.00533911	0.0458019	0.00510419	0.0216945	0.0285657	0.00619345	0.0478938	0.00820143	0.0261943	0.00924933	0.00675826	0.021194	0.0234207	0.0131314	0.0191503	0.0360802	0.0374478	0.020757	0.0247151	0.00445003	0.00755206	0.00458166	0.0159504	0.00331755	4.295263
612	-2436.109	-2512.853	76.74466	0.0263133	0.0467371	0.0924797	0.0576009	0.0717502	0.00731339	0.013342	0.033	0.00962481	0.0176431	0.114322	0.011517	0.0151421	0.0138253	0.0913215	0.0694264	0.120767	0.146548	0.0515993	0.0667602	0.0895789	0.041501	0.0247746	0.153	0.0749559	0.101696	0.0485845	0.00108607	0.20422	0.24718	0.279625	0.0673512	0.115328	0.0587194	0.102536	0.203601	0.0310287	0.177521	0.053556	0.106744	0.0261852	0.0548688	0.0191314	0.0857839	0.0308241	0.0285503	0.0226861	0.202929	0.0822032	0.119019	0.0734999	0.0929848	0.000776354	0.124755	0.0310789	0.307619	0.562733	0.835793	1.19647	1.77704	3.25078	0.8524216	0.00618423	0.0109843	0.0217349	0.0135375	0.016863	0.00171882	0.00313568	0.00775576	0.00226206	0.00414654	0.0268683	0.00270677	0.00355874	0.00324926	0.0214627	0.0163168	0.028383	0.0344422	0.012127	0.0156902	0.0210531	0.00975369	0.0058226	0.0359585	0.0176164	0.0239009	0.0114185	0.000255252	0.0479964	0.058093	0.0657184	0.0158291	0.0271049	0.0138004	0.0240985	0.0478511	0.00729246	0.0417216	0.0125869	0.0250872	0.00615412	0.0128954	0.00449633	0.0201612	0.00724437	0.00670999	0.00533176	0.0476931	0.0193197	0.0279723	0.0172742	0.0218536	0.000182461	0.0293204	0.00730426	4.254897
648	-2425.726	-2501.298	75.57163	0.0841477	0.193109	0.115092	0.0631465	0.0661182	0.00645374	0.0156186	0.0413957	0.0336025	0.0237128	0.104564	0.00278225	0.0313354	0.0241857	0.093035	0.10048	0.0368294	0.136553	0.0939252	0.0571018	0.117115	0.0301841	0.0861256	0.222482	0.116203	0.129831	0.10413	0.0309044	0.172048	0.234467	0.286632	0.093522	0.00972754	0.0668402	0.0815131	0.207671	0.0116711	0.262865	0.0819314	0.123377	0.0364903	0.0704348	0.133943	0.0635147	0.0207182	0.113631	0.154286	0.167485	0.0996224	0.080035	0.0642828	0.0865848	0.0260913	0.0847633	0.0426038	0.418334	0.653756	0.875816	1.14179	1.52962	2.39044	0.6301372	0.0167062	0.0383388	0.0228498	0.0125367	0.0131267	0.00128129	0.00310083	0.00821847	0.00667125	0.00470781	0.0207595	0.000552372	0.00622114	0.00480169	0.0184706	0.0199487	0.00731189	0.0271105	0.0186474	0.0113367	0.0232512	0.00599258	0.0170989	0.0441703	0.0230702	0.0257759	0.0206734	0.00613558	0.0341575	0.0465498	0.0569062	0.0185673	0.00193125	0.0132701	0.0161831	0.0412297	0.00231711	0.0521878	0.0162662	0.0244945	0.00724457	0.0139837	0.0265922	0.0126098	0.00411327	0.0225597	0.030631	0.0332515	0.0197784	0.0158897	0.0127623	0.01719	0.00518002	0.0168284	0.00845831	5.036917
684	-2432.905	-2508.808	75.90298	0.0221175	0.101503	0.123081	0.0695295	0.0314344	0.00368014	0.0758831	0.0268068	0.044674	0.0120416	0.124615	0.00146792	0.0257317	0.0141966	0.0988555	0.17909	0.0614488	0.154539	0.0916892	0.0831213	0.104933	0.0414834	0.0343154	0.220216	0.132533	0.112445	0.102914	0.0010646	0.188737	0.253879	0.266625	0.0103599	0.0188916	0.116032	0.0216505	0.158745	0.0494335	0.327434	0.0582473	0.0878195	0.0341948	0.0119432	0.162269	0.102408	0.0596472	0.0432241	0.0649242	0.137952	0.0983947	0.0480587	0.0590876	0.101406	0.0461535	0.0973129	0.0471648	0.338705	0.589784	0.848126	1.17907	1.69554	2.95242	0.7828125	0.00463932	0.021291	0.0258172	0.0145843	0.0065936	0.000771938	0.0159171	0.00562293	0.00937071	0.00252581	0.0261389	0.000307907	0.00539743	0.00297784	0.0207357	0.0375655	0.0128894	0.0324157	0.0192325	0.0174353	0.0220105	0.00870147	0.00719791	0.046192	0.0277998	0.0235862	0.0215869	0.000223308	0.0395891	0.0532531	0.0559267	0.00217306	0.00396266	0.0243386	0.00454135	0.033298	0.010369	0.0686817	0.0122178	0.0184208	0.00717263	0.00250519	0.0340372	0.0214809	0.0125115	0.00906659	0.0136184	0.0289366	0.020639	0.0100807	0.0123941	0.0212708	0.00968106	0.0204121	0.00989318	4.767407
720	-2429.839	-2505.606	75.76747	0.0155922	0.0659285	0.229647	0.040889	0.150604	0.0032944	0.00341214	0.0243316	0.0260452	0.0320736	0.111225	0.0265346	0.010786	0.00353336	0.111742	0.0811775	0.0603092	0.157838	0.0810993	0.0442254	0.0899762	0.027649	0.0519672	0.131327	0.115204	0.085782	0.0559782	0.0204918	0.133445	0.221412	0.17903	0.0779586	0.045428	0.163277	0.0464446	0.257279	0.147162	0.209472	0.00827565	0.102812	0.0447485	0.0546376	0.171584	0.185658	0.0918171	0.0776472	0.0415592	0.140721	0.14416	0.0222561	0.0833032	0.0891677	0.0190018	0.117516	0.0654169	0.304319	0.559781	0.834423	1.19843	1.78641	3.28602	0.8602195	0.00324848	0.0137355	0.0478446	0.0085188	0.0313767	0.000686354	0.000710885	0.00506924	0.00542625	0.00668221	0.0231726	0.00552822	0.00224716	0.000736141	0.0232803	0.0169125	0.0125648	0.0328839	0.0168962	0.00921391	0.0187456	0.00576039	0.0108268	0.0273606	0.0240015	0.0178718	0.0116625	0.00426925	0.0278018	0.0461288	0.0372991	0.0162419	0.00946447	0.0340171	0.00967626	0.0536014	0.0306598	0.0436414	0.00172415	0.0214198	0.00932289	0.0113832	0.0357478	0.0386799	0.0191292	0.016177	0.00865844	0.0293178	0.0300343	0.00463683	0.0173554	0.0185772	0.00395883	0.0244832	0.0136289	4.79985
756	-2438.669	-2516.947	78.27821	0.0746611	0.0605686	0.0927928	0.0419839	0.0167652	0.031056	0.0342174	0.0285754	0.0146578	0.00932995	0.0960648	0.00213064	0.0341806	0.00203609	0.0598255	0.107293	0.0314409	0.131272	0.0324566	0.0786329	0.0565157	0.0468933	0.0785508	0.123742	0.074276	0.0193091	0.0556709	0.0150331	0.108573	0.141447	0.0670196	0.0459428	0.060542	0.0936212	0.0415452	0.142243	0.0192207	0.188467	0.0237467	0.0120896	0.0275072	0.0194689	0.113422	0.0772732	0.0921139	0.00486124	0.0792375	0.102268	0.0564553	0.0225656	0.0544838	0.0750355	0.0119728	0.167042	0.0489981	0.290227	0.546985	0.828425	1.20711	1.8282	3.44558	0.8945029	0.0223062	0.0180959	0.0277234	0.0125434	0.00500887	0.00927849	0.010223	0.00853737	0.00437927	0.00278748	0.0287009	0.000636562	0.010212	0.000608316	0.0178739	0.0320557	0.00939348	0.0392197	0.00969694	0.0234929	0.016885	0.0140101	0.0234684	0.0369701	0.0221912	0.0057689	0.0166326	0.0044914	0.0324378	0.0422595	0.0200232	0.0137262	0.0180879	0.0279709	0.0124123	0.0424975	0.00574249	0.0563075	0.00709471	0.00361196	0.00821823	0.00581666	0.0338868	0.0230867	0.0275206	0.00145238	0.0236735	0.0305542	0.016867	0.00674185	0.0162779	0.0224181	0.00357707	0.0499066	0.014639	3.347095
792	-2426.924	-2504.368	77.44387	0.00464814	0.0926065	0.0972489	0.0545137	0.087264	0.00351818	0.0450943	0.0417527	0.0384723	0.0115366	0.109174	0.00756137	0.0224782	0.0382499	0.0947868	0.100726	0.0901723	0.105834	0.0273772	0.0713451	0.073093	0.0320441	0.0493009	0.13651	0.0978053	0.0790193	0.0689004	0.0196386	0.198554	0.0830546	0.0199483	0.0876832	0.092838	0.202115	0.0648956	0.0395384	0.0261884	0.0649721	0.18149	0.120294	0.0335703	0.094514	0.128471	0.150137	0.0781637	0.132272	0.0694623	0.0222187	0.0171493	0.0660358	0.0331776	0.00712306	0.0803608	0.0841213	0.0545559	0.370809	0.616416	0.859893	1.16294	1.62228	2.6968	0.7173331	0.00118166	0.0235426	0.0247228	0.0138585	0.0221844	0.000894396	0.0114639	0.0106144	0.00978047	0.00293285	0.0277545	0.00192226	0.00571444	0.00972394	0.0240969	0.0256068	0.0229237	0.0269053	0.00695988	0.0181375	0.0185818	0.00814631	0.0125333	0.0347038	0.0248642	0.0200884	0.017516	0.00499255	0.0504768	0.0211143	0.00507128	0.022291	0.0236014	0.051382	0.0164979	0.0100515	0.00665764	0.0165173	0.0461386	0.0305814	0.00853429	0.0240275	0.0326601	0.038168	0.0198709	0.0336264	0.0176588	0.00564846	0.00435973	0.0167877	0.00843446	0.00181084	0.0204294	0.0213854	0.0138693	3.933578
828	-2422.415	-2498.703	76.28759	0.00632814	0.0837968	0.0753098	0.0829463	0.115916	0.0529162	0.0114114	0.050644	0.0356765	0.0319335	0.202534	0.0104221	0.0409328	0.0109294	0.0772805	0.0711239	0.081569	0.187459	0.0494161	0.0633896	0.0950173	0.0248919	0.0636517	0.138961	0.0753857	0.100391	0.067307	0.0056579	0.167509	0.0884685	0.0172785	0.0923097	0.0466621	0.155889	0.0393713	0.0473666	0.0507992	0.100163	0.169393	0.108861	0.0613207	0.113719	0.243638	0.075916	0.123368	0.123007	0.145467	0.0254769	0.00957367	0.126538	0.0760347	0.00805963	0.106094	0.281274	0.0138977	0.321382	0.574875	0.841378	1.18853	1.73951	3.11156	0.8207731	0.00139674	0.0184955	0.0166223	0.0183078	0.0255848	0.0116796	0.00251871	0.0111781	0.00787447	0.00704833	0.044703	0.00230035	0.00903464	0.00241233	0.0170573	0.0156984	0.0180038	0.0413758	0.0109071	0.0139913	0.0209721	0.0054941	0.0140491	0.0306712	0.016639	0.0221582	0.0148559	0.0012488	0.0369723	0.0195266	0.00381368	0.0203745	0.0102992	0.0344077	0.00868997	0.0104547	0.0112123	0.0221078	0.0373882	0.0240277	0.0135346	0.0251	0.0537755	0.0167561	0.0272297	0.0271499	0.0321073	0.00562322	0.00211309	0.0279293	0.0167823	0.00177891	0.023417	0.0620824	0.00306747	4.530654
864	-2434.087	-2509.289	75.20204	0.0436137	0.109581	0.137733	0.0776517	0.114438	0.0461288	0.0114378	0.0247216	0.0153098	0.0600563	0.261503	0.00858745	0.0791967	0.0165334	0.106175	0.0245957	0.0465866	0.098866	0.0772355	0.0787607	0.126061	0.0379932	0.0450644	0.140648	0.144181	0.0601573	0.0835575	0.0161725	0.193346	0.102811	0.0749164	0.0463409	0.121713	0.194743	0.0694004	0.104532	0.0877091	0.1549	0.240761	0.128997	0.032333	0.147397	0.171788	0.1376	0.0948589	0.129081	0.0870501	0.111423	0.00292676	0.148279	0.0641085	0.0576083	0.198486	0.132381	0.0087723	0.321914	0.575339	0.84159	1.18823	1.73811	3.10642	0.8195774	0.00849041	0.0213324	0.026813	0.0151167	0.0222779	0.00898004	0.00222663	0.00481264	0.0029804	0.0116914	0.0509077	0.00167175	0.0154175	0.0032186	0.0206694	0.00478813	0.00906916	0.0192466	0.0150357	0.0153326	0.0245406	0.00739625	0.00877284	0.0273805	0.0280683	0.011711	0.0162664	0.00314836	0.0376392	0.0200146	0.0145842	0.00902133	0.0236943	0.0379112	0.0135104	0.0203497	0.0170746	0.030155	0.0468698	0.0251123	0.00629438	0.0286943	0.0334425	0.0267871	0.0184665	0.0251287	0.0169463	0.021691	0.000569762	0.028866	0.0124802	0.0112148	0.03864	0.0257711	0.00170773	5.136811
900	-2439.181	-2515.425	76.24448	0.0454262	0.0937369	0.112902	0.0699478	0.021237	0.133683	0.00769462	0.0837693	0.142335	0.0110364	0.0699794	0.0150795	0.0205379	0.0200033	0.139431	0.119638	0.0770728	0.086009	0.093884	0.0589526	0.0767613	0.0405609	0.00760889	0.121671	0.133448	0.0887957	0.0528167	0.0165612	0.182502	0.0539884	0.26416	0.036775	0.0323606	0.128802	0.0430653	0.0978554	0.0206132	0.0531942	0.112684	0.185718	0.0772006	0.0077745	0.18152	0.0868524	0.056337	0.0898348	0.0586642	0.0138299	0.172429	0.11185	0.143542	0.059434	0.0433888	0.208912	0.0661082	0.317527	0.571501	0.839835	1.19071	1.74978	3.14934	0.8294995	0.00998385	0.0206016	0.0248137	0.0153732	0.0046675	0.0293811	0.00169113	0.0184109	0.0312826	0.00242561	0.0153802	0.00331418	0.00451386	0.00439635	0.0306443	0.0262943	0.0169392	0.0189032	0.020634	0.0129567	0.0168707	0.00891454	0.00167229	0.0267409	0.0293294	0.0195156	0.0116081	0.00363985	0.0401105	0.0118656	0.0580575	0.00808246	0.00711227	0.0283083	0.00946497	0.0215068	0.00453041	0.0116911	0.0247658	0.0408174	0.0169673	0.00170869	0.0398946	0.0190885	0.0123818	0.019744	0.0128933	0.00303956	0.0378966	0.0245825	0.031548	0.0130625	0.00953606	0.0459149	0.0145294	4.549974
936	-2434.107	-2509.706	75.59936	0.0176797	0.232084	0.082247	0.0530495	0.170631	0.0569303	0.00163994	0.0387375	0.00561547	0.0456477	0.206334	0.00423708	0.0480123	0.0199001	0.1211	0.123909	0.00741726	0.103059	0.0413973	0.150639	0.040726	0.0403784	0.0768947	0.174057	0.117938	0.0755189	0.10342	0.030871	0.0861097	0.155153	0.0825962	0.112793	0.278021	0.18886	0.0840556	0.00988272	0.0191287	0.00498547	0.187364	0.0998884	0.00943517	0.0794255	0.0289556	0.153145	0.0381722	0.189967	0.0722209	0.0951338	0.218428	0.122131	0.0148445	0.109031	0.0902146	0.197975	0.00484358	0.327258	0.579977	0.843701	1.18525	1.72421	3.05569	0.8076718	0.00359137	0.0471444	0.0167073	0.0107762	0.0346612	0.0115646	0.00033313	0.00786895	0.0011407	0.00927266	0.0419137	0.000860701	0.00975299	0.00404241	0.0245997	0.0251702	0.00150671	0.0209348	0.00840925	0.0306001	0.00827289	0.00820228	0.01562	0.0353571	0.0239574	0.0153405	0.0210082	0.00627098	0.0174919	0.0315169	0.0167782	0.0229121	0.0564759	0.0383641	0.0170746	0.00200753	0.0038857	0.00101273	0.0380601	0.0202909	0.00191661	0.0161341	0.00588189	0.0311091	0.00775412	0.038589	0.0146706	0.019325	0.0443703	0.0248091	0.00301545	0.0221481	0.0183258	0.0402157	0.000983901	4.92283
972	-2436.993	-2513.415	76.42142	0.0380737	0.166383	0.136959	0.0830946	0.0559632	0.0798041	0.00855605	0.0554982	0.0720596	0.0164928	0.122325	0.0226179	0.0158786	0.00916142	0.0887611	0.132197	0.0298579	0.156079	0.0638746	0.076581	0.0478651	0.00856924	0.0615181	0.108726	0.087775	0.0870307	0.112803	0.0067707	0.134931	0.162734	0.0136151	0.046871	0.34328	0.156312	0.0462879	0.120077	0.00129235	0.0274966	0.118525	0.0668131	0.0397211	0.119623	0.10286	0.188392	0.00528509	0.186789	0.0969253	0.126141	0.0382136	0.0704535	0.00624206	0.0325383	0.158693	0.0972084	0.0233143	0.34304	0.593453	0.849769	1.17679	1.68505	2.91511	0.7736173	0.00849498	0.0371233	0.0305582	0.01854	0.0124865	0.0178058	0.00190902	0.0123827	0.0160779	0.00367987	0.027293	0.00504649	0.00354282	0.00204409	0.0198043	0.0294956	0.00666187	0.0348242	0.0142517	0.0170867	0.0106796	0.00191196	0.0137259	0.0242589	0.0195843	0.0194182	0.0251685	0.00151067	0.0301058	0.036309	0.0030378	0.0104578	0.0765923	0.0348762	0.0103277	0.0267915	0.000288348	0.00613501	0.0264453	0.0149073	0.00886255	0.0266901	0.0229501	0.0420338	0.00117921	0.0416762	0.0216259	0.0281444	0.00852619	0.0157195	0.00139272	0.00725992	0.0354074	0.0216891	0.00520186	4.481909
